instant,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,humidity,windspeed,rentals
354,2011-01-16,1,0,1,5,0,0,0,2,11.3,56.00000000000001,9.36,2
355,2011-01-16,1,0,1,6,0,0,0,2,11.3,56.00000000000001,9.36,1
356,2011-01-16,1,0,1,7,0,0,0,2,10.5,56.00000000000001,17.01,3
357,2011-01-16,1,0,1,8,0,0,0,1,9.7,55.00000000000001,16.16,18
358,2011-01-16,1,0,1,9,0,0,0,1,9.7,51.0,14.46,32
359,2011-01-16,1,0,1,10,0,0,0,1,9.7,51.0,16.16,79
360,2011-01-16,1,0,1,11,0,0,0,1,10.5,44.0,14.46,93
361,2011-01-16,1,0,1,12,0,0,0,1,10.5,41.0,16.16,104
362,2011-01-16,1,0,1,13,0,0,0,1,11.3,35.0,17.01,118
363,2011-01-16,1,0,1,14,0,0,0,1,12.1,36.0,14.46,91
364,2011-01-16,1,0,1,15,0,0,0,1,11.3,38.0,14.46,113
365,2011-01-16,1,0,1,16,0,0,0,1,10.5,38.0,12.76,99
366,2011-01-16,1,0,1,17,0,0,0,1,9.7,37.0,14.46,105
367,2011-01-16,1,0,1,18,0,0,0,1,8.9,40.0,9.36,67
368,2011-01-16,1,0,1,19,0,0,0,1,8.1,47.0,7.65,61
369,2011-01-16,1,0,1,20,0,0,0,1,8.1,47.0,9.36,57
370,2011-01-16,1,0,1,21,0,0,0,1,8.1,51.0,9.36,28
371,2011-01-16,1,0,1,22,0,0,0,2,8.9,49.0,7.65,21
372,2011-01-16,1,0,1,23,0,0,0,2,8.9,40.0,5.96,18
373,2011-01-17,1,0,1,0,1,1,0,2,8.9,47.0,12.76,17
374,2011-01-17,1,0,1,1,1,1,0,2,8.9,44.0,11.06,16
375,2011-01-17,1,0,1,2,1,1,0,2,8.1,43.0,14.46,8
376,2011-01-17,1,0,1,3,1,1,0,2,8.1,43.0,11.06,2
377,2011-01-17,1,0,1,4,1,1,0,2,8.1,43.0,7.65,3
378,2011-01-17,1,0,1,5,1,1,0,2,8.1,43.0,9.36,1
379,2011-01-17,1,0,1,6,1,1,0,2,8.1,43.0,11.06,5
380,2011-01-17,1,0,1,7,1,1,0,2,7.2,50.0,7.65,13
381,2011-01-17,1,0,1,8,1,1,0,2,7.2,47.0,12.76,33
382,2011-01-17,1,0,1,9,1,1,0,2,7.2,47.0,12.76,47
383,2011-01-17,1,0,1,10,1,1,0,2,7.2,50.0,14.46,57
384,2011-01-17,1,0,1,11,1,1,0,2,7.2,55.00000000000001,11.06,64
385,2011-01-17,1,0,1,12,1,1,0,2,8.1,47.0,7.65,80
386,2011-01-17,1,0,1,13,1,1,0,2,8.1,47.0,7.65,93
387,2011-01-17,1,0,1,14,1,1,0,2,8.1,43.0,5.96,86
388,2011-01-17,1,0,1,15,1,1,0,2,8.9,47.0,9.36,93
389,2011-01-17,1,0,1,16,1,1,0,2,8.9,47.0,9.36,82
390,2011-01-17,1,0,1,17,1,1,0,1,8.9,51.0,11.06,71
391,2011-01-17,1,0,1,18,1,1,0,2,8.1,55.00000000000001,14.46,92
392,2011-01-17,1,0,1,19,1,1,0,3,8.1,59.0,11.06,60
393,2011-01-17,1,0,1,20,1,1,0,3,7.2,80.0,11.06,33
394,2011-01-17,1,0,1,21,1,1,0,3,7.2,80.0,11.06,27
395,2011-01-17,1,0,1,22,1,1,0,3,6.4,93.0,14.46,13
396,2011-01-17,1,0,1,23,1,1,0,3,7.2,86.0,16.16,4
397,2011-01-18,1,0,1,12,0,2,1,2,8.9,86.0,18.72,3
398,2011-01-18,1,0,1,13,0,2,1,2,8.9,86.0,12.76,22
399,2011-01-18,1,0,1,14,0,2,1,2,9.7,80.0,9.36,28
400,2011-01-18,1,0,1,15,0,2,1,2,9.7,87.0,9.36,35
401,2011-01-18,1,0,1,16,0,2,1,2,9.7,87.0,11.06,61
402,2011-01-18,1,0,1,17,0,2,1,2,9.7,82.0,11.06,125
403,2011-01-18,1,0,1,18,0,2,1,2,9.7,80.0,9.36,133
404,2011-01-18,1,0,1,19,0,2,1,2,9.7,80.0,7.65,99
405,2011-01-18,1,0,1,20,0,2,1,2,9.7,87.0,0.0,83
406,2011-01-18,1,0,1,21,0,2,1,2,9.7,93.0,5.96,41
407,2011-01-18,1,0,1,22,0,2,1,2,9.7,93.0,5.11,33
408,2011-01-18,1,0,1,23,0,2,1,2,9.7,93.0,0.0,20
409,2011-01-19,1,0,1,0,0,3,1,2,9.7,93.0,0.0,3
410,2011-01-19,1,0,1,1,0,3,1,3,9.7,93.0,7.65,7
411,2011-01-19,1,0,1,2,0,3,1,3,9.7,93.0,7.65,3
412,2011-01-19,1,0,1,4,0,3,1,3,9.7,93.0,7.65,2
413,2011-01-19,1,0,1,5,0,3,1,2,9.7,93.0,5.11,7
414,2011-01-19,1,0,1,6,0,3,1,2,9.7,93.0,5.11,32
415,2011-01-19,1,0,1,7,0,3,1,2,10.5,92.0,5.96,90
416,2011-01-19,1,0,1,8,0,3,1,2,10.5,93.0,5.96,197
417,2011-01-19,1,0,1,9,0,3,1,2,10.5,93.0,5.96,109
418,2011-01-19,1,0,1,10,0,3,1,2,11.3,93.0,7.65,47
419,2011-01-19,1,0,1,11,0,3,1,2,12.1,87.0,5.11,52
420,2011-01-19,1,0,1,12,0,3,1,2,12.9,81.0,5.11,70
421,2011-01-19,1,0,1,13,0,3,1,1,16.9,62.0,16.16,78
422,2011-01-19,1,0,1,14,0,3,1,1,16.9,57.99999999999999,14.46,75
423,2011-01-19,1,0,1,15,0,3,1,1,16.9,54.0,16.16,82
424,2011-01-19,1,0,1,16,0,3,1,1,16.1,57.99999999999999,22.12,104
425,2011-01-19,1,0,1,17,0,3,1,1,15.3,56.99999999999999,18.72,197
426,2011-01-19,1,0,1,18,0,3,1,1,14.5,61.0,16.16,161
427,2011-01-19,1,0,1,19,0,3,1,1,13.7,56.99999999999999,23.82,112
428,2011-01-19,1,0,1,20,0,3,1,1,13.7,49.0,17.01,76
429,2011-01-19,1,0,1,21,0,3,1,1,13.7,49.0,23.82,59
430,2011-01-19,1,0,1,22,0,3,1,1,12.9,52.0,9.36,59
431,2011-01-19,1,0,1,23,0,3,1,1,12.9,52.0,26.37,28
432,2011-01-20,1,0,1,0,0,4,1,1,11.3,56.00000000000001,22.12,13
433,2011-01-20,1,0,1,1,0,4,1,1,11.3,56.00000000000001,0.0,5
434,2011-01-20,1,0,1,2,0,4,1,1,11.3,56.00000000000001,0.0,2
435,2011-01-20,1,0,1,3,0,4,1,1,11.3,56.00000000000001,9.36,1
436,2011-01-20,1,0,1,4,0,4,1,1,11.3,56.00000000000001,9.36,1
437,2011-01-20,1,0,1,5,0,4,1,1,10.5,60.0,12.76,6
438,2011-01-20,1,0,1,6,0,4,1,1,9.7,60.0,12.76,35
439,2011-01-20,1,0,1,7,0,4,1,1,9.7,55.00000000000001,12.76,101
440,2011-01-20,1,0,1,8,0,4,1,1,9.7,55.00000000000001,16.16,249
441,2011-01-20,1,0,1,9,0,4,1,2,10.5,52.0,12.76,143
442,2011-01-20,1,0,1,10,0,4,1,1,11.3,48.0,17.01,57
443,2011-01-20,1,0,1,11,0,4,1,2,12.1,45.0,9.36,68
444,2011-01-20,1,0,1,12,0,4,1,2,12.9,42.0,0.0,84
445,2011-01-20,1,0,1,13,0,4,1,2,12.1,45.0,5.96,98
446,2011-01-20,1,0,1,14,0,4,1,2,12.9,45.0,7.65,81
447,2011-01-20,1,0,1,15,0,4,1,2,13.7,45.0,11.06,70
448,2011-01-20,1,0,1,16,0,4,1,2,12.9,49.0,7.65,91
449,2011-01-20,1,0,1,17,0,4,1,2,12.9,49.0,5.96,215
450,2011-01-20,1,0,1,18,0,4,1,2,11.3,56.00000000000001,11.06,185
451,2011-01-20,1,0,1,19,0,4,1,1,11.3,56.00000000000001,18.72,152
452,2011-01-20,1,0,1,20,0,4,1,2,11.3,60.0,16.16,126
453,2011-01-20,1,0,1,21,0,4,1,2,10.5,60.0,14.46,57
454,2011-01-20,1,0,1,22,0,4,1,2,10.5,65.0,16.16,56
455,2011-01-20,1,0,1,23,0,4,1,2,10.5,65.0,18.72,31
456,2011-01-21,1,0,1,0,0,5,1,2,10.5,70.0,14.46,21
457,2011-01-21,1,0,1,1,0,5,1,2,10.5,70.0,14.46,6
458,2011-01-21,1,0,1,2,0,5,1,3,10.5,75.0,9.36,2
459,2011-01-21,1,0,1,3,0,5,1,3,9.7,80.0,17.01,1
460,2011-01-21,1,0,1,4,0,5,1,2,9.7,87.0,5.11,1
461,2011-01-21,1,0,1,5,0,5,1,1,10.5,60.0,23.82,5
462,2011-01-21,1,0,1,6,0,5,1,1,9.7,55.00000000000001,14.46,27
463,2011-01-21,1,0,1,7,0,5,1,1,8.9,51.0,16.16,68
464,2011-01-21,1,0,1,8,0,5,1,1,8.9,47.0,18.72,217
465,2011-01-21,1,0,1,9,0,5,1,1,8.9,51.0,20.42,166
466,2011-01-21,1,0,1,10,0,5,1,1,8.9,47.0,26.37,63
467,2011-01-21,1,0,1,11,0,5,1,1,9.7,41.0,26.37,59
468,2011-01-21,1,0,1,12,0,5,1,1,9.7,27.0,33.18,78
469,2011-01-21,1,0,1,13,0,5,1,1,8.9,21.0,33.18,73
470,2011-01-21,1,0,1,14,0,5,1,1,8.9,25.0,29.78,62
471,2011-01-21,1,0,1,15,0,5,1,1,7.2,26.0,25.52,65
472,2011-01-21,1,0,1,16,0,5,1,1,7.2,26.0,20.42,97
473,2011-01-21,1,0,1,17,0,5,1,1,6.4,28.000000000000004,20.42,161
474,2011-01-21,1,0,1,18,0,5,1,1,5.6,30.0,14.46,120
475,2011-01-21,1,0,1,19,0,5,1,1,5.6,30.0,18.72,96
476,2011-01-21,1,0,1,20,0,5,1,1,4.8,33.0,23.82,53
477,2011-01-21,1,0,1,21,0,5,1,1,4.0,38.0,16.16,41
478,2011-01-21,1,0,1,22,0,5,1,1,3.2,41.0,22.12,34
479,2011-01-21,1,0,1,23,0,5,1,1,3.2,38.0,18.72,27
480,2011-01-22,1,0,1,0,0,6,0,1,2.4,45.0,14.46,13
481,2011-01-22,1,0,1,1,0,6,0,2,2.4,41.0,22.12,12
482,2011-01-22,1,0,1,2,0,6,0,2,2.4,41.0,14.46,11
483,2011-01-22,1,0,1,3,0,6,0,2,2.4,41.0,16.16,7
484,2011-01-22,1,0,1,4,0,6,0,2,1.6,48.0,17.01,3
485,2011-01-22,1,0,1,6,0,6,0,2,1.6,44.0,12.76,2
486,2011-01-22,1,0,1,7,0,6,0,1,1.6,44.0,16.16,8
487,2011-01-22,1,0,1,8,0,6,0,1,1.6,44.0,18.72,27
488,2011-01-22,1,0,1,9,0,6,0,1,2.4,41.0,14.46,40
489,2011-01-22,1,0,1,10,0,6,0,2,2.4,41.0,9.36,53
490,2011-01-22,1,0,1,11,0,6,0,2,3.2,38.0,7.65,63
491,2011-01-22,1,0,1,12,0,6,0,2,3.2,38.0,5.96,70
492,2011-01-22,1,0,1,13,0,6,0,1,4.0,35.0,0.0,84
493,2011-01-22,1,0,1,14,0,6,0,1,4.8,33.0,5.96,75
494,2011-01-22,1,0,1,15,0,6,0,1,5.6,28.000000000000004,0.0,103
495,2011-01-22,1,0,1,16,0,6,0,1,5.6,28.000000000000004,11.06,83
496,2011-01-22,1,0,1,17,0,6,0,1,5.6,28.000000000000004,0.0,67
497,2011-01-22,1,0,1,18,0,6,0,1,4.0,35.0,11.06,54
498,2011-01-22,1,0,1,19,0,6,0,1,4.0,35.0,7.65,59
499,2011-01-22,1,0,1,20,0,6,0,1,3.2,45.0,9.36,45
500,2011-01-22,1,0,1,21,0,6,0,1,3.2,41.0,5.11,39
501,2011-01-22,1,0,1,22,0,6,0,1,3.2,49.0,0.0,30
502,2011-01-22,1,0,1,23,0,6,0,1,2.4,56.99999999999999,5.96,33
503,2011-01-23,1,0,1,0,0,0,0,1,2.4,56.99999999999999,5.96,22
504,2011-01-23,1,0,1,1,0,0,0,1,2.4,56.99999999999999,5.96,13
505,2011-01-23,1,0,1,2,0,0,0,1,1.6,62.0,7.65,18
506,2011-01-23,1,0,1,3,0,0,0,1,1.6,62.0,7.65,5
507,2011-01-23,1,0,1,5,0,0,0,2,2.4,56.99999999999999,5.96,3
508,2011-01-23,1,0,1,6,0,0,0,2,2.4,56.99999999999999,5.96,1
509,2011-01-23,1,0,1,7,0,0,0,1,4.0,57.99999999999999,9.36,2
510,2011-01-23,1,0,1,8,0,0,0,1,3.2,62.0,9.36,19
511,2011-01-23,1,0,1,9,0,0,0,1,4.8,54.0,20.42,28
512,2011-01-23,1,0,1,10,0,0,0,1,6.4,46.0,22.12,58
513,2011-01-23,1,0,1,11,0,0,0,1,6.4,43.0,12.76,99
514,2011-01-23,1,0,1,12,0,0,0,1,7.2,37.0,26.37,116
515,2011-01-23,1,0,1,13,0,0,0,1,6.4,33.0,22.12,87
516,2011-01-23,1,0,1,14,0,0,0,1,7.2,28.000000000000004,20.42,110
517,2011-01-23,1,0,1,15,0,0,0,1,7.2,28.000000000000004,20.42,77
518,2011-01-23,1,0,1,16,0,0,0,1,7.2,26.0,18.72,65
519,2011-01-23,1,0,1,17,0,0,0,1,6.4,26.0,22.12,55
520,2011-01-23,1,0,1,18,0,0,0,1,5.6,30.0,14.46,49
521,2011-01-23,1,0,1,19,0,0,0,1,5.6,30.0,16.16,50
522,2011-01-23,1,0,1,20,0,0,0,1,4.8,36.0,14.46,35
523,2011-01-23,1,0,1,21,0,0,0,1,4.8,36.0,11.06,25
524,2011-01-23,1,0,1,22,0,0,0,1,4.0,38.0,11.06,28
525,2011-01-23,1,0,1,23,0,0,0,1,3.2,41.0,12.76,21
526,2011-01-24,1,0,1,0,0,1,1,1,3.2,41.0,11.06,7
527,2011-01-24,1,0,1,1,0,1,1,1,2.4,45.0,11.06,1
528,2011-01-24,1,0,1,3,0,1,1,1,2.4,45.0,14.46,1
529,2011-01-24,1,0,1,4,0,1,1,1,1.6,48.0,7.65,1
530,2011-01-24,1,0,1,5,0,1,1,1,1.6,48.0,7.65,5
531,2011-01-24,1,0,1,6,0,1,1,1,1.6,48.0,5.11,15
532,2011-01-24,1,0,1,7,0,1,1,1,1.6,48.0,0.0,84
533,2011-01-24,1,0,1,8,0,1,1,1,2.4,49.0,0.0,177
534,2011-01-24,1,0,1,9,0,1,1,1,3.2,41.0,0.0,102
535,2011-01-24,1,0,1,10,0,1,1,1,4.8,42.0,0.0,40
536,2011-01-24,1,0,1,11,0,1,1,1,4.8,46.0,7.65,46
537,2011-01-24,1,0,1,12,0,1,1,2,5.6,42.0,11.06,63
538,2011-01-24,1,0,1,13,0,1,1,2,6.4,43.0,12.76,60
539,2011-01-24,1,0,1,14,0,1,1,2,6.4,46.0,12.76,45
540,2011-01-24,1,0,1,15,0,1,1,1,7.2,40.0,9.36,57
541,2011-01-24,1,0,1,16,0,1,1,1,7.2,47.0,14.46,70
542,2011-01-24,1,0,1,17,0,1,1,1,6.4,50.0,14.46,184
543,2011-01-24,1,0,1,18,0,1,1,1,6.4,59.0,11.06,153
544,2011-01-24,1,0,1,19,0,1,1,1,6.4,54.0,9.36,106
545,2011-01-24,1,0,1,20,0,1,1,1,6.4,59.0,11.06,81
546,2011-01-24,1,0,1,21,0,1,1,1,6.4,63.0,9.36,59
547,2011-01-24,1,0,1,22,0,1,1,2,6.4,63.0,12.76,35
548,2011-01-24,1,0,1,23,0,1,1,2,7.2,64.0,14.46,24
549,2011-01-25,1,0,1,0,0,2,1,2,7.2,69.0,16.16,9
550,2011-01-25,1,0,1,1,0,2,1,2,7.2,69.0,9.36,5
551,2011-01-25,1,0,1,2,0,2,1,1,7.2,69.0,12.76,2
552,2011-01-25,1,0,1,4,0,2,1,1,6.4,74.0,5.96,1
553,2011-01-25,1,0,1,5,0,2,1,1,6.4,74.0,12.76,9
554,2011-01-25,1,0,1,6,0,2,1,1,7.2,74.0,5.96,36
555,2011-01-25,1,0,1,7,0,2,1,1,7.2,74.0,12.76,108
556,2011-01-25,1,0,1,8,0,2,1,2,7.2,74.0,7.65,238
557,2011-01-25,1,0,1,9,0,2,1,2,8.9,64.0,5.11,144
558,2011-01-25,1,0,1,10,0,2,1,2,9.7,60.0,5.96,55
559,2011-01-25,1,0,1,11,0,2,1,2,10.5,60.0,7.65,61
560,2011-01-25,1,0,1,12,0,2,1,2,11.3,56.00000000000001,5.11,106
561,2011-01-25,1,0,1,13,0,2,1,2,11.3,56.00000000000001,7.65,93
562,2011-01-25,1,0,1,14,0,2,1,2,12.9,45.0,0.0,68
563,2011-01-25,1,0,1,15,0,2,1,2,13.7,42.0,0.0,84
564,2011-01-25,1,0,1,16,0,2,1,2,13.7,42.0,0.0,116
565,2011-01-25,1,0,1,17,0,2,1,1,12.9,45.0,0.0,222
566,2011-01-25,1,0,1,18,0,2,1,2,12.9,49.0,5.11,225
567,2011-01-25,1,0,1,19,0,2,1,2,11.3,65.0,9.36,146
568,2011-01-25,1,0,1,20,0,2,1,1,10.5,65.0,11.06,119
569,2011-01-25,1,0,1,21,0,2,1,1,10.5,65.0,11.06,45
570,2011-01-25,1,0,1,22,0,2,1,1,9.7,64.0,9.36,53
571,2011-01-25,1,0,1,23,0,2,1,2,9.7,64.0,9.36,40
572,2011-01-26,1,0,1,0,0,3,1,2,9.7,69.0,7.65,17
573,2011-01-26,1,0,1,1,0,3,1,2,10.5,65.0,7.65,5
574,2011-01-26,1,0,1,2,0,3,1,3,9.7,69.0,11.06,10
575,2011-01-26,1,0,1,5,0,3,1,3,8.9,86.0,16.16,1
576,2011-01-26,1,0,1,6,0,3,1,3,8.9,86.0,16.16,8
577,2011-01-26,1,0,1,7,0,3,1,3,9.7,87.0,17.01,30
578,2011-01-26,1,0,1,8,0,3,1,3,9.7,87.0,17.01,72
579,2011-01-26,1,0,1,9,0,3,1,3,9.7,87.0,17.01,58
580,2011-01-26,1,0,1,10,0,3,1,3,9.7,93.0,16.16,28
581,2011-01-26,1,0,1,11,0,3,1,3,9.7,93.0,18.72,41
582,2011-01-26,1,0,1,12,0,3,1,3,9.7,93.0,18.72,48
583,2011-01-26,1,0,1,13,0,3,1,3,9.7,93.0,18.72,47
584,2011-01-26,1,0,1,14,0,3,1,3,9.7,93.0,20.42,36
585,2011-01-26,1,0,1,15,0,3,1,3,9.7,93.0,26.37,43
586,2011-01-26,1,0,1,16,0,3,1,4,9.7,93.0,18.72,36
587,2011-01-26,1,0,1,17,0,3,1,3,8.9,93.0,20.42,26
588,2011-01-27,1,0,1,16,0,4,1,1,9.7,55.00000000000001,11.06,24
589,2011-01-27,1,0,1,17,0,4,1,1,9.7,55.00000000000001,5.96,84
590,2011-01-27,1,0,1,18,0,4,1,1,8.9,69.0,5.11,104
591,2011-01-27,1,0,1,19,0,4,1,1,8.9,69.0,5.11,79
592,2011-01-27,1,0,1,20,0,4,1,1,8.1,74.0,5.11,59
593,2011-01-27,1,0,1,21,0,4,1,1,8.1,74.0,5.11,38
594,2011-01-27,1,0,1,22,0,4,1,1,8.1,74.0,5.11,27
595,2011-01-27,1,0,1,23,0,4,1,1,8.1,80.0,9.36,16
596,2011-01-28,1,0,1,0,0,5,1,2,8.9,75.0,7.65,9
597,2011-01-28,1,0,1,1,0,5,1,2,8.9,75.0,7.65,3
598,2011-01-28,1,0,1,2,0,5,1,2,8.9,75.0,9.36,2
599,2011-01-28,1,0,1,3,0,5,1,2,8.9,75.0,5.96,1
600,2011-01-28,1,0,1,5,0,5,1,2,8.1,80.0,5.96,4
601,2011-01-28,1,0,1,6,0,5,1,2,8.1,80.0,7.65,16
602,2011-01-28,1,0,1,7,0,5,1,2,7.2,86.0,5.11,60
603,2011-01-28,1,0,1,8,0,5,1,2,7.2,86.0,5.11,157
604,2011-01-28,1,0,1,9,0,5,1,3,8.1,86.0,5.11,101
605,2011-01-28,1,0,1,10,0,5,1,3,8.1,86.0,5.96,49
606,2011-01-28,1,0,1,11,0,5,1,3,8.1,93.0,5.96,30
607,2011-01-28,1,0,1,12,0,5,1,3,8.1,93.0,5.96,29
608,2011-01-28,1,0,1,13,0,5,1,3,8.1,93.0,5.96,31
609,2011-01-28,1,0,1,14,0,5,1,3,9.7,80.0,0.0,38
610,2011-01-28,1,0,1,15,0,5,1,2,8.9,86.0,0.0,41
611,2011-01-28,1,0,1,16,0,5,1,1,9.7,80.0,0.0,80
612,2011-01-28,1,0,1,17,0,5,1,1,10.5,75.0,7.65,149
613,2011-01-28,1,0,1,18,0,5,1,1,10.5,75.0,11.06,109
614,2011-01-28,1,0,1,19,0,5,1,2,10.5,75.0,7.65,89
615,2011-01-28,1,0,1,20,0,5,1,2,10.5,70.0,11.06,62
616,2011-01-28,1,0,1,21,0,5,1,2,9.7,75.0,7.65,58
617,2011-01-28,1,0,1,22,0,5,1,1,10.5,65.0,20.42,26
618,2011-01-28,1,0,1,23,0,5,1,1,10.5,60.0,12.76,23
619,2011-01-29,1,0,1,0,0,6,0,1,9.7,64.0,20.42,28
620,2011-01-29,1,0,1,1,0,6,0,1,9.7,64.0,11.06,20
621,2011-01-29,1,0,1,2,0,6,0,1,9.7,64.0,9.36,15
622,2011-01-29,1,0,1,3,0,6,0,1,8.9,64.0,7.65,8
623,2011-01-29,1,0,1,4,0,6,0,1,7.2,69.0,5.96,3
624,2011-01-29,1,0,1,6,0,6,0,1,7.2,64.0,7.65,2
625,2011-01-29,1,0,1,7,0,6,0,1,7.2,59.0,5.96,5
626,2011-01-29,1,0,1,8,0,6,0,1,8.1,55.00000000000001,9.36,34
627,2011-01-29,1,0,1,9,0,6,0,1,8.1,59.0,5.11,34
628,2011-01-29,1,0,1,10,0,6,0,2,8.1,64.0,5.96,55
629,2011-01-29,1,0,1,11,0,6,0,2,8.1,64.0,7.65,64
630,2011-01-29,1,0,1,12,0,6,0,2,8.9,59.0,11.06,78
631,2011-01-29,1,0,1,13,0,6,0,2,9.7,55.00000000000001,9.36,65
632,2011-01-29,1,0,1,14,0,6,0,2,9.7,60.0,7.65,99
633,2011-01-29,1,0,1,15,0,6,0,1,9.7,69.0,14.46,120
634,2011-01-29,1,0,1,16,0,6,0,1,10.5,60.0,9.36,107
635,2011-01-29,1,0,1,17,0,6,0,1,10.5,60.0,0.0,91
636,2011-01-29,1,0,1,18,0,6,0,1,9.7,69.0,7.65,68
637,2011-01-29,1,0,1,19,0,6,0,2,9.7,69.0,14.46,58
638,2011-01-29,1,0,1,20,0,6,0,1,8.1,74.0,5.11,43
639,2011-01-29,1,0,1,21,0,6,0,1,8.1,74.0,5.11,36
640,2011-01-29,1,0,1,22,0,6,0,1,7.2,80.0,5.11,32
641,2011-01-29,1,0,1,23,0,6,0,1,7.2,80.0,5.11,33
642,2011-01-30,1,0,1,0,0,0,0,1,7.2,80.0,5.96,33
643,2011-01-30,1,0,1,1,0,0,0,1,6.4,80.0,0.0,29
644,2011-01-30,1,0,1,2,0,0,0,1,7.2,80.0,0.0,11
645,2011-01-30,1,0,1,3,0,0,0,1,6.4,93.0,0.0,8
646,2011-01-30,1,0,1,4,0,0,0,1,6.4,93.0,0.0,1
647,2011-01-30,1,0,1,5,0,0,0,1,6.4,86.0,0.0,3
648,2011-01-30,1,0,1,7,0,0,0,1,6.4,86.0,0.0,3
649,2011-01-30,1,0,1,8,0,0,0,2,6.4,86.0,0.0,12
650,2011-01-30,1,0,1,9,0,0,0,2,7.2,80.0,0.0,38
651,2011-01-30,1,0,1,10,0,0,0,2,8.1,80.0,0.0,64
652,2011-01-30,1,0,1,11,0,0,0,1,9.7,75.0,0.0,59
653,2011-01-30,1,0,1,12,0,0,0,1,12.9,52.0,5.96,97
654,2011-01-30,1,0,1,13,0,0,0,1,12.1,61.0,5.96,84
655,2011-01-30,1,0,1,14,0,0,0,1,12.1,61.0,5.11,122
656,2011-01-30,1,0,1,15,0,0,0,1,12.9,56.00000000000001,0.0,109
657,2011-01-30,1,0,1,16,0,0,0,1,12.9,56.00000000000001,0.0,123
658,2011-01-30,1,0,1,17,0,0,0,1,12.9,56.00000000000001,11.06,77
659,2011-01-30,1,0,1,18,0,0,0,1,11.3,65.0,9.36,65
660,2011-01-30,1,0,1,19,0,0,0,1,11.3,65.0,11.06,55
661,2011-01-30,1,0,1,20,0,0,0,2,11.3,65.0,5.96,33
662,2011-01-30,1,0,1,21,0,0,0,2,10.5,70.0,9.36,28
663,2011-01-30,1,0,1,22,0,0,0,2,10.5,70.0,11.06,21
664,2011-01-30,1,0,1,23,0,0,0,2,10.5,65.0,16.16,21
665,2011-01-31,1,0,1,0,0,1,1,2,10.5,65.0,12.76,7
666,2011-01-31,1,0,1,1,0,1,1,1,9.7,64.0,14.46,7
667,2011-01-31,1,0,1,2,0,1,1,1,9.7,64.0,11.06,1
668,2011-01-31,1,0,1,3,0,1,1,1,9.7,64.0,11.06,2
669,2011-01-31,1,0,1,4,0,1,1,1,8.9,59.0,12.76,2
670,2011-01-31,1,0,1,5,0,1,1,1,8.1,64.0,16.16,8
671,2011-01-31,1,0,1,6,0,1,1,1,7.2,69.0,18.72,37
672,2011-01-31,1,0,1,7,0,1,1,2,7.2,64.0,16.16,72
673,2011-01-31,1,0,1,8,0,1,1,2,7.2,59.0,16.16,185
674,2011-01-31,1,0,1,9,0,1,1,2,7.2,59.0,17.01,112
675,2011-01-31,1,0,1,10,0,1,1,2,7.2,59.0,11.06,69
676,2011-01-31,1,0,1,11,0,1,1,2,7.2,59.0,11.06,48
677,2011-01-31,1,0,1,12,0,1,1,2,8.1,55.00000000000001,5.96,68
678,2011-01-31,1,0,1,13,0,1,1,2,7.2,59.0,0.0,54
679,2011-01-31,1,0,1,14,0,1,1,2,8.1,55.00000000000001,7.65,86
680,2011-01-31,1,0,1,15,0,1,1,2,7.2,59.0,7.65,44
681,2011-01-31,1,0,1,16,0,1,1,2,7.2,56.00000000000001,11.06,86
682,2011-01-31,1,0,1,17,0,1,1,2,7.2,59.0,11.06,161
683,2011-01-31,1,0,1,18,0,1,1,2,7.2,55.00000000000001,12.76,156
684,2011-01-31,1,0,1,19,0,1,1,1,12.9,61.0,5.96,111
685,2011-01-31,1,0,1,20,0,1,1,3,7.2,59.0,9.36,78
686,2011-01-31,1,0,1,21,0,1,1,3,7.2,59.0,5.11,56
687,2011-01-31,1,0,1,22,0,1,1,2,7.2,59.0,5.96,34
688,2011-01-31,1,0,1,23,0,1,1,2,7.2,64.0,5.11,17
689,2011-02-01,1,0,2,0,0,2,1,2,7.2,64.0,5.96,8
690,2011-02-01,1,0,2,1,0,2,1,2,7.2,69.0,5.96,3
691,2011-02-01,1,0,2,2,0,2,1,2,7.2,69.0,0.0,2
692,2011-02-01,1,0,2,3,0,2,1,2,7.2,69.0,0.0,2
693,2011-02-01,1,0,2,5,0,2,1,3,6.4,93.0,0.0,3
694,2011-02-01,1,0,2,6,0,2,1,3,6.4,93.0,0.0,22
695,2011-02-01,1,0,2,7,0,2,1,3,7.2,93.0,0.0,52
696,2011-02-01,1,0,2,8,0,2,1,3,7.2,93.0,0.0,135
697,2011-02-01,1,0,2,9,0,2,1,2,7.2,93.0,0.0,116
698,2011-02-01,1,0,2,10,0,2,1,2,7.2,93.0,0.0,47
699,2011-02-01,1,0,2,11,0,2,1,2,8.1,86.0,0.0,51
700,2011-02-01,1,0,2,12,0,2,1,2,8.9,86.0,0.0,55
701,2011-02-01,1,0,2,13,0,2,1,2,8.9,86.0,0.0,52
702,2011-02-01,1,0,2,14,0,2,1,2,9.7,80.0,5.11,54
703,2011-02-01,1,0,2,15,0,2,1,2,10.5,75.0,0.0,52
704,2011-02-01,1,0,2,16,0,2,1,2,10.5,75.0,7.65,64
705,2011-02-01,1,0,2,17,0,2,1,2,10.5,75.0,0.0,176
706,2011-02-01,1,0,2,18,0,2,1,2,10.5,81.0,5.96,168
